event_id,long,lat,eiso,dist,angle,time_utc,seen,obs_time,end_time
1176,5.164,0.657,7.150000000000001e+50,195000.0,76.54,2012-08-13 03:57:33.361,False,-1,-1
1177,1.722,1.182,4.18e+50,481000.0,88.582,2012-08-31 21:14:53.246,False,-1,-1
1178,5.986,-0.704,3.87e+50,522000.0,9.394,2012-02-21 05:12:45.593,True,1,61
1179,1.627,0.889,7.150000000000001e+50,445000.0,14.9,2011-10-26 19:53:50.004,True,1,61
1180,5.961,-0.378,1.56e+47,488000.0,31.544,2012-04-24 07:45:47.757,False,-1,-1
1181,2.614,-0.926,2.6599999999999997e+47,757000.0,23.856,2012-08-23 02:11:25.322,False,-1,-1
1182,2.648,0.279,1.2199999999999999e+51,110000.0,48.179,2012-07-09 01:15:11.479,False,-1,-1
1183,1.44,1.349,1.66e+51,554000.0,59.476,2012-05-27 22:15:33.925,False,-1,-1
1184,2.991,1.07,1.8e+51,480000.0,43.385,2012-06-23 03:55:32.453,True,936,996
1185,1.812,0.723,6.64e+49,938000.0,36.599,2011-10-01 10:43:01.775,True,1,61
1186,2.664,0.064,1.43e+50,276000.0,34.894,2012-08-07 06:54:18.159,False,-1,-1
1187,3.723,0.669,1.3200000000000001e+50,435000.0,43.286,2012-03-16 01:54:11.560,False,-1,-1
1188,4.301,0.788,2.84e+51,385000.0,75.247,2011-12-22 20:26:51.752,False,-1,-1
1189,6.007,-0.152,3.58e+51,125000.0,55.873,2012-01-23 11:01:31.859,False,-1,-1
1190,4.341,-0.11,1.0500000000000001e+52,301000.0,20.457,2012-04-19 05:19:26.401,True,47,107
1191,6.003,-1.084,2.85e+50,450000.0,34.313,2012-03-18 08:08:55.725,False,-1,-1
1192,2.505,-0.983,3.07e+51,238000.0,78.094,2012-06-25 08:39:59.380,False,-1,-1
1193,4.238,0.198,3.59e+50,792000.0,28.121,2011-12-19 17:41:45.332,True,168,228
1194,4.14,-0.877,7.719999999999991e+50,1160000.0,6.29,2012-01-15 23:11:53.448,True,1,61
1195,4.609,1.365,2.65e+48,678000.0,54.198,2012-03-25 06:57:21.206,False,-1,-1
1196,3.438,-0.437,1.1400000000000001e+49,726000.0,48.915,2011-12-20 07:16:40.153,False,-1,-1
1197,0.701,-0.556,1.94e+50,392000.0,30.015,2012-03-11 10:00:57.195,True,1064,1124
1198,0.157,0.87,2.09e+51,275000.0,38.363,2012-03-11 23:50:25.057,False,-1,-1
1199,3.066,-1.295,2.1e+50,257000.0,71.931,2012-04-25 14:03:09.930,False,-1,-1
1200,2.994,0.922,4.520000000000001e+50,424000.0,67.566,2012-05-24 19:19:27.936,False,-1,-1
1201,1.447,0.349,1.8e+51,592000.0,42.587,2012-05-29 17:35:15.067,True,363,423
1202,4.795,1.031,2.86e+49,899000.0,24.296,2012-06-12 22:51:41.961,True,1,61
1203,1.904,1.232,1.43e+51,596000.0,74.318,2012-03-23 18:49:53.073,False,-1,-1
1204,0.201,-0.696,1.67e+48,940000.0,2.006,2012-09-10 17:21:49.805,True,1643,1703
1205,2.319,0.726,8.38e+48,1410000.0,16.33,2012-06-01 23:53:55.317,True,1,61
1206,3.469,-1.042,3.61e+47,1130000.0,22.596,2011-10-27 08:02:06.118,True,801,861
1207,1.792,-0.967,3.3300000000000003e+49,536000.0,52.206,2012-06-11 07:50:12.702,True,1,61
1208,1.577,-1.147,1.1299999999999999e+51,1370000.0,26.031,2011-12-25 23:14:44.749,False,-1,-1
1209,0.001,0.76,4.1900000000000004e+49,284000.0,85.594,2011-12-28 23:55:33.288,False,-1,-1
1210,1.976,0.437,4.1699999999999995e+51,980000.0,13.563,2012-07-07 12:27:05.591,True,140,200
1211,1.102,-1.284,6.119999999999999e+51,414000.0,28.039,2012-02-28 21:37:44.111,False,-1,-1
1212,2.461,0.258,2.84e+51,591000.0,16.037,2012-07-04 00:12:37.885,True,1,61
1213,5.542,-1.222,2.4399999999999998e+51,679000.0,32.216,2011-12-10 07:51:15.471,False,-1,-1
1214,3.183,-0.115,2.4399999999999998e+51,410000.0,50.288,2011-10-22 08:59:28.400,False,-1,-1
1215,5.785,-1.376,1.3300000000000002e+49,256000.0,59.659,2012-03-04 10:35:14.220,False,-1,-1
1216,3.16,0.957,2.45e+50,2170000.0,61.554,2012-01-05 09:23:28.502,False,-1,-1
1217,0.082,0.968,1.1400000000000001e+49,1060000.0,10.354,2012-02-16 17:32:52.358,True,108,168
1218,2.017,-0.177,4.520000000000001e+50,730000.0,33.01,2012-03-11 07:44:08.976,False,-1,-1
1219,0.157,-0.096,1.0499999999999999e+51,470000.0,26.231,2012-06-14 08:02:12.775,True,1,61
1220,3.584,0.414,1.06e+47,1160000.0,28.565,2012-09-07 17:10:33.810,True,10,70
1221,3.306,-0.849,1.2199999999999999e+51,1120000.0,23.559,2012-01-14 21:44:23.218,True,4,64
1222,0.814,-0.944,1.66e+51,360000.0,40.269,2011-09-24 00:33:25.111,False,-1,-1
1223,3.072,-0.814,3.58e+51,536000.0,31.884,2012-06-01 07:55:15.359,True,1,61
1224,3.458,-0.367,7.209999999999999e+47,608000.0,23.735,2012-07-17 09:24:19.378,False,-1,-1
1225,5.391,-0.52,5.29e+48,625000.0,24.513,2011-10-24 04:32:00.053,True,1,61
1226,3.245,0.004,2.28e+48,1100000.0,48.216,2011-12-20 13:28:44.059,False,-1,-1
1227,2.321,0.95,6.150000000000001e+49,636000.0,41.23,2012-03-18 07:08:16.095,True,2629,2689
1228,4.533,0.32,3.6e+49,248000.0,70.837,2011-10-07 09:33:44.433,False,-1,-1
1229,0.17,-0.028,3.59e+50,422000.0,19.419,2011-12-05 21:54:09.166,True,1,61
1230,6.241,1.366,4.5000000000000006e+51,1210000.0,26.057,2011-11-28 04:58:35.119,False,-1,-1
1231,1.363,-1.25,2.6400000000000003e+50,449000.0,40.609,2011-12-25 19:54:54.929,False,-1,-1
1232,4.959,0.669,2.11e+48,553000.0,31.412,2012-06-06 10:21:53.275,False,-1,-1
1233,3.155,0.499,4.5000000000000006e+51,188000.0,47.92,2011-11-30 20:54:19.988,True,68,128
1234,2.299,1.207,1.2300000000000002e+50,671000.0,36.745,2012-04-23 06:16:27.756,False,-1,-1
1235,1.933,-0.054,4.1900000000000004e+49,685000.0,25.015,2012-05-20 20:40:31.011,True,1,61
1236,3.893,-0.225,2.2599999999999998e+51,832000.0,46.471,2012-01-08 01:39:43.174,False,-1,-1
1237,5.834,-0.751,9.03e+49,1080000.0,7.378,2012-04-21 15:26:21.824,True,1,61
1238,2.898,-1.205,8.339999999999991e+50,772000.0,21.314,2012-02-18 17:12:02.812,True,1,61
1239,2.287,-0.611,5.71e+48,331000.0,43.708,2011-11-24 21:11:31.501,False,-1,-1
1240,5.348,-0.787,1.67e+50,1210000.0,51.744,2012-05-18 00:06:54.729,False,-1,-1
1241,4.537,0.498,1.3300000000000002e+49,468000.0,41.547,2011-10-21 17:20:34.988,True,1,61
1242,1.212,0.319,3.87e+50,1070000.0,8.392,2012-02-13 04:29:52.771,True,1,61
1243,3.467,-0.334,7.14e+51,2650000.0,19.054,2012-07-28 09:48:44.297,True,1338,1398
1244,5.605,0.153,4.520000000000001e+50,1600000.0,36.653,2012-05-15 11:44:27.779,True,5,65
1245,1.957,0.372,3.61e+48,635000.0,34.646,2012-01-27 03:29:49.659,True,1,61
1246,3.445,0.896,9e+50,1050000.0,29.446,2012-06-07 21:14:49.925,False,-1,-1
1247,1.826,-0.029,1.79e+52,782000.0,23.563,2011-10-10 14:55:05.929,True,557,617
1248,1.96,0.259,6.63e+50,12200000.0,83.08,2012-01-28 09:41:13.286,False,-1,-1
1249,5.349,-1.049,1.0499999999999999e+51,828000.0,48.066,2012-07-17 14:47:54.461,False,-1,-1
1250,2.496,-0.709,1.54e+50,826000.0,16.069,2012-07-07 01:54:48.786,True,1,61
1251,2.146,0.483,1.2300000000000002e+50,1130000.0,18.419,2012-02-22 04:00:37.225,True,1,61
1252,2.937,-0.606,1.06e+48,1180000.0,22.846,2012-05-16 15:54:43.991,True,1,61
1253,1.302,-1.273,9.72e+50,1670000.0,21.633,2012-07-11 04:03:34.209,True,132,192
1254,4.143,0.933,2.1e+49,470000.0,22.456,2011-10-29 13:36:08.989,True,1,61
1255,0.638,0.147,1.06e+47,264000.0,31.761,2012-03-20 16:18:33.058,False,-1,-1
1256,6.221,0.468,7.719999999999991e+50,874000.0,18.597,2012-04-13 13:38:48.457,True,9,69
1257,3.515,-1.042,3.3099999999999995e+51,166000.0,52.536,2011-12-01 20:03:59.017,False,-1,-1
1258,2.49,-0.731,1.23e+49,774000.0,35.41,2011-10-06 06:28:22.811,False,-1,-1
1259,1.017,-0.944,4.2000000000000003e+48,507000.0,47.813,2011-10-24 16:58:17.801,False,-1,-1
1260,3.365,-0.809,7.719999999999991e+50,2460000.0,53.085,2012-04-04 09:36:20.354,False,-1,-1
1261,4.209,0.273,1.3299999999999999e+47,485000.0,71.756,2012-07-28 03:43:58.009,False,-1,-1
1262,4.664,0.289,1.54e+51,498000.0,36.421,2011-10-06 22:47:05.225,True,1,61
1263,3.825,-1.255,3.09e+49,1510000.0,25.508,2012-08-20 14:36:00.335,True,1,61
1264,1.894,-0.285,2.85e+50,650000.0,24.703,2011-10-26 14:23:33.155,True,1,61
1265,0.173,-0.369,7.719999999999991e+50,640000.0,24.782,2012-09-03 11:38:24.025,True,238,298
1266,2.06,0.913,1.67e+50,237000.0,57.467,2011-12-21 09:23:55.765,False,-1,-1
1267,0.619,0.513,6.63e+50,348000.0,7.833,2011-11-19 11:35:20.330,True,1,61
1268,5.281,-0.487,7.719999999999991e+50,685000.0,47.29,2011-12-04 08:31:34.543,True,2401,2461
1269,1.452,-1.135,1.94e+50,3680000.0,44.41,2012-03-21 19:19:07.942,False,-1,-1
1270,4.263,0.28,2.8699999999999997e+47,421000.0,60.79,2012-09-06 10:23:38.963,False,-1,-1
1271,1.111,-0.514,1.43e+49,8190000.0,39.664,2012-02-24 23:48:45.441,False,-1,-1
1272,5.271,-0.742,1.3199999999999999e+51,535000.0,45.007,2011-10-16 05:02:03.710,True,1473,1533
1273,0.07,-0.935,7.150000000000001e+50,254000.0,41.26,2012-02-02 05:45:24.663,False,-1,-1
1274,4.897,0.803,9.03e+49,823000.0,58.736,2011-10-23 23:19:10.654,False,-1,-1
1275,0.102,1.488,9.77e+48,603000.0,43.064,2012-03-08 19:47:28.661,True,1674,1734
1276,0.853,-0.928,1.1299999999999999e+51,525000.0,62.866,2012-07-10 02:40:50.011,False,-1,-1
1277,2.178,-0.767,9.05e+48,369000.0,89.931,2012-01-21 12:57:22.140,False,-1,-1
1278,1.101,-0.469,4.89e+49,1350000.0,18.586,2011-09-17 21:09:03.221,True,1,61
1279,4.757,-0.358,3.88e+49,452000.0,29.903,2011-09-30 07:29:52.431,True,6,66
1280,3.935,1.234,4.18e+50,862000.0,50.037,2012-09-01 23:07:09.867,False,-1,-1
1281,2.559,0.255,2.86e+49,1090000.0,28.243,2012-08-09 09:29:45.093,False,-1,-1
1282,3.486,1.419,9e+50,731000.0,31.317,2011-12-04 13:03:51.870,False,-1,-1
1283,4.018,-0.763,3.3099999999999995e+51,842000.0,17.053,2011-10-12 02:58:30.596,True,1,61
1284,4.712,-0.429,3.32e+50,222000.0,68.017,2012-05-17 05:10:03.439,False,-1,-1
1285,1.463,0.974,1.43e+50,690000.0,20.095,2011-12-09 22:31:36.024,True,4,64
1286,3.318,-0.962,4.9e+48,793000.0,33.081,2012-01-07 04:25:52.392,True,1,61
1287,5.026,0.26,6.150000000000001e+49,552000.0,49.872,2012-08-18 15:17:08.269,False,-1,-1
1288,4.295,0.877,5.6699999999999995e+51,488000.0,33.826,2011-09-29 19:17:20.129,True,4,64
1289,2.078,0.24,4.89e+49,690000.0,41.795,2011-12-08 00:58:50.375,True,1,61
1290,2.427,-0.469,5.25e+51,368000.0,20.165,2012-05-10 12:10:18.533,True,1,61
1291,2.659,-0.345,7.74e+49,1440000.0,39.259,2012-04-06 16:55:43.984,False,-1,-1
1292,4.901,1.155,1.95e+49,1000000.0,53.652,2012-06-30 11:44:02.637,False,-1,-1
1293,5.343,-0.224,2.6400000000000003e+50,385000.0,8.348,2011-11-12 22:07:47.093,True,1,61
1294,4.212,0.129,1.8e+50,298000.0,51.017,2012-05-15 06:18:04.484,False,-1,-1
1295,1.479,-0.737,4.549999999999999e+47,2600000.0,66.065,2012-09-07 13:28:40.600,False,-1,-1
1296,2.416,-0.587,6.18e+47,603000.0,27.275,2011-10-13 06:46:05.318,True,36,96
1297,2.924,0.075,8.979999999999999e+51,731000.0,61.354,2012-08-10 21:08:58.385,False,-1,-1
1298,5.526,0.254,1.23e+49,218000.0,48.741,2012-07-17 10:04:01.397,False,-1,-1
1299,1.334,-1.078,1.9399999999999998e+51,854000.0,49.532,2012-02-18 19:49:03.623,False,-1,-1
1300,3.802,0.057,9.03e+49,730000.0,51.212,2012-06-13 14:30:11.668,False,-1,-1
1301,6.029,-0.813,1.05e+50,181000.0,44.25,2012-08-26 14:23:30.617,True,1449,1509
1302,4.705,-0.378,4.2000000000000003e+48,801000.0,21.645,2011-09-19 11:00:29.666,False,-1,-1
1303,3.159,-0.913,1.55e+48,584000.0,63.894,2012-03-13 14:04:49.870,False,-1,-1
1304,5.397,-0.338,2.86e+49,757000.0,59.045,2012-07-30 20:21:06.725,False,-1,-1
1305,5.821,-0.492,2.2500000000000003e+52,381000.0,80.933,2012-09-09 19:36:37.386,True,407,467
1306,5.659,-0.633,2.09e+51,346000.0,67.704,2012-02-07 01:10:27.535,False,-1,-1
1307,4.187,-1.128,1.23e+49,587000.0,49.243,2012-01-27 07:55:33.321,False,-1,-1
1308,5.498,0.795,5.26e+50,296000.0,57.644,2012-08-17 06:15:00.281,False,-1,-1
1309,1.267,-1.331,6.63e+50,12600000.0,83.198,2012-01-05 11:36:01.204,False,-1,-1
1310,5.042,0.544,2.85e+50,525000.0,25.665,2011-10-09 00:03:44.904,True,1050,1110
1311,4.042,0.635,4.18e+50,523000.0,65.033,2011-11-25 19:24:32.672,False,-1,-1
1312,3.785,-0.402,7.719999999999991e+50,324000.0,70.002,2012-08-06 18:50:47.891,False,-1,-1
1313,4.286,-0.218,7.74e+49,13100000.0,33.632,2011-11-30 01:35:58.323,False,-1,-1
1314,2.129,0.611,2.45e+49,1470000.0,47.836,2011-12-20 12:20:47.207,False,-1,-1
1315,3.971,-1.003,1.3200000000000001e+50,2590000.0,24.192,2012-01-11 01:03:32.823,True,1,61
1316,5.629,-0.418,1.2199999999999999e+51,4590000.0,73.615,2012-02-27 10:39:58.116,False,-1,-1
1317,3.66,-0.274,5.680000000000001e+50,228000.0,70.194,2012-06-30 04:37:00.985,False,-1,-1
1318,1.788,-0.229,1.0499999999999999e+51,424000.0,35.344,2012-05-25 14:03:44.047,False,-1,-1
1319,4.68,-0.802,2.84e+51,550000.0,45.093,2011-09-28 21:34:17.720,False,-1,-1
1320,0.058,0.024,7.150000000000001e+50,213000.0,53.823,2012-01-07 14:06:42.743,False,-1,-1
1321,0.066,1.236,1.05e+50,761000.0,20.701,2011-10-27 00:56:27.911,True,1,61
1322,2.489,-1.22,4.8800000000000005e+50,283000.0,37.653,2011-10-13 04:10:08.937,True,1,61
1323,5.832,-0.804,1.1299999999999999e+51,895000.0,40.712,2011-10-01 19:00:58.524,True,1,61
1324,4.388,0.53,2.86e+49,140000.0,41.215,2012-05-25 19:51:50.920,False,-1,-1
1325,4.721,-0.121,5.6699999999999995e+51,282000.0,57.674,2012-08-28 17:32:04.895,False,-1,-1
1326,5.158,0.454,3.08e+50,2030000.0,12.938,2012-03-09 16:33:53.608,True,1,61
1327,4.354,0.522,6.17e+48,404000.0,68.758,2012-07-04 02:56:57.384,False,-1,-1
1328,2.223,-0.808,3.07e+51,589000.0,61.188,2012-02-10 18:02:29.410,False,-1,-1
1329,1.013,0.328,5.6699999999999995e+51,632000.0,8.668,2012-09-10 22:04:07.299,True,1,61
1330,2.817,0.074,8.339999999999991e+50,952000.0,19.894,2011-11-01 03:05:30.208,True,1,61
1331,2.331,0.171,1.23e+48,423000.0,65.494,2011-10-11 12:42:24.005,False,-1,-1
1332,2.844,-1.093,1.67e+50,1020000.0,30.533,2011-09-23 03:44:12.669,False,-1,-1
1333,3.794,0.605,1.94e+50,626000.0,41.239,2011-10-18 18:31:04.137,True,1,61
1334,3.139,0.097,1.33e+48,390000.0,38.101,2012-02-10 13:04:06.162,False,-1,-1
1335,1.43,0.716,9.72e+50,700000.0,21.766,2012-07-17 13:02:51.258,True,1,61
1336,2.76,0.488,1.54e+51,1310000.0,16.072,2012-07-31 22:21:34.740,True,2,62
1337,3.21,0.59,2.1e+49,1090000.0,23.376,2012-04-08 06:42:18.174,False,-1,-1
1338,5.328,1.079,3.89e+48,779000.0,60.196,2012-04-10 16:03:33.807,False,-1,-1
1339,0.801,0.122,1.54e+50,1740000.0,69.995,2012-03-24 00:21:22.870,False,-1,-1
1340,1.984,0.258,2.2599999999999998e+51,784000.0,13.547,2012-09-06 12:17:40.379,True,1,61
1341,0.281,0.659,1.66e+51,554000.0,86.254,2012-08-06 11:35:42.077,False,-1,-1
1342,0.539,-0.338,3.87e+50,1080000.0,42.969,2012-07-16 00:30:43.559,False,-1,-1
1343,4.686,0.758,4.520000000000001e+50,393000.0,47.061,2012-07-27 06:33:06.153,True,379,439
1344,2.391,-0.136,3.32e+50,422000.0,43.828,2012-08-16 19:43:12.899,False,-1,-1
1345,0.53,0.045,7.209999999999999e+47,299000.0,9.723,2012-06-18 19:08:14.936,True,1,61
1346,3.834,1.0,1.43e+51,1250000.0,25.44,2012-08-11 18:59:58.011,True,1,61
1347,1.028,0.609,2.65e+48,2090000.0,12.42,2012-07-12 15:50:10.551,True,1,61
1348,5.011,-0.566,1.3199999999999999e+51,622000.0,48.989,2011-10-28 08:27:06.613,False,-1,-1
1349,5.552,-0.145,4.18e+50,9570000.0,65.231,2012-01-04 00:08:10.610,False,-1,-1
1350,4.717,1.094,1.3300000000000002e+49,956000.0,20.782,2012-09-10 23:46:17.938,True,1,61
1351,5.984,-0.177,1.2200000000000002e+52,565000.0,41.484,2011-10-10 03:48:29.824,False,-1,-1
1352,3.213,-0.293,1.67e+50,452000.0,35.016,2011-10-01 09:46:32.960,True,1,61
1353,3.347,0.275,4.1900000000000004e+49,525000.0,47.635,2012-05-26 04:06:08.753,True,2,62
1354,1.223,-0.252,7.719999999999991e+50,522000.0,75.76,2012-02-24 23:58:48.537,False,-1,-1
1355,0.376,0.468,4.549999999999999e+47,420000.0,71.064,2012-01-02 12:11:41.307,True,472,532
1356,0.715,-0.569,9.749999999999989e+49,1170000.0,61.286,2012-03-13 03:55:53.460,False,-1,-1
1357,2.79,-0.087,3.86e+51,987000.0,47.88,2012-04-26 23:52:21.334,False,-1,-1
1358,0.864,0.933,1.8e+51,3380000.0,14.088,2011-12-01 12:52:07.345,True,1,61
1359,3.134,1.033,1.2199999999999999e+51,419000.0,39.56,2012-03-20 17:25:42.767,False,-1,-1
1360,4.802,-0.86,1.55e+49,501000.0,68.792,2012-03-30 17:33:35.046,False,-1,-1
1361,2.41,-0.243,5.25e+51,1110000.0,26.069,2012-05-02 10:52:32.855,True,1,61
1362,2.636,-0.022,1.43e+51,600000.0,36.759,2012-01-05 19:45:18.442,True,42,102
1363,3.409,0.505,5.25e+51,777000.0,27.364,2012-08-10 21:53:55.605,True,1,61
1364,2.588,0.801,3.32e+50,649000.0,53.682,2011-09-27 17:29:39.958,False,-1,-1
1365,6.19,-1.392,4.91e+47,1690000.0,24.592,2012-01-23 03:25:30.287,True,13,73
1366,2.814,0.422,3.87e+50,497000.0,53.214,2012-05-15 06:48:25.247,True,189,249
1367,1.333,-0.192,1.66e+51,451000.0,71.716,2011-11-08 12:12:08.942,False,-1,-1
1368,0.48,-0.722,1.95e+49,816000.0,34.897,2012-02-05 08:16:14.380,False,-1,-1
1369,5.773,0.533,1.33e+48,244000.0,48.653,2012-09-06 20:36:46.796,False,-1,-1
1370,2.564,0.512,4.5000000000000006e+51,306000.0,82.733,2012-03-18 13:01:32.728,False,-1,-1
1371,5.364,1.311,4.21e+47,410000.0,45.547,2012-01-08 00:31:11.184,False,-1,-1
1372,3.006,0.749,3.3099999999999995e+51,1060000.0,8.6,2011-12-12 07:24:13.083,True,1,61
1373,3.377,-1.396,8.339999999999991e+50,567000.0,65.623,2012-03-03 21:47:10.132,False,-1,-1
1374,1.062,0.296,7.719999999999991e+50,982000.0,33.699,2011-12-16 03:39:18.701,True,17,77
1375,5.028,1.377,6.63e+50,845000.0,21.001,2012-09-01 22:03:29.254,True,167,227
1376,4.207,-1.255,6.64e+49,255000.0,72.275,2011-10-13 06:45:47.525,False,-1,-1
1377,5.096,0.784,1.2199999999999999e+51,378000.0,44.799,2012-02-25 22:03:38.508,False,-1,-1
1378,6.105,1.038,1.05e+50,113000.0,22.631,2012-04-13 23:52:00.045,True,1,61
1379,3.416,-0.045,1.3200000000000001e+50,291000.0,43.289,2012-08-28 09:53:52.350,True,1,61
1380,1.446,0.234,6.66e+48,373000.0,55.273,2012-08-03 21:11:39.991,True,1734,1794
1381,5.34,1.159,1.06e+48,1180000.0,5.504,2012-01-15 21:45:36.357,True,1,61
1382,0.186,-0.741,5.680000000000001e+50,879000.0,29.446,2012-01-12 07:57:04.759,False,-1,-1
1383,1.434,-0.831,1.43e+50,608000.0,51.68,2012-03-14 07:25:27.411,False,-1,-1
1384,4.227,0.024,1.43e+51,1000000.0,18.275,2012-07-22 04:45:05.207,True,789,849
1385,4.413,1.028,1.54e+50,1050000.0,26.315,2012-07-16 02:01:02.060,True,1,61
1386,1.188,0.02,1.2300000000000002e+50,1160000.0,8.45,2011-11-09 07:14:42.856,True,1,61
1387,1.778,0.515,2.85e+50,1150000.0,14.969,2012-09-01 14:34:58.396,True,1,61
1388,0.89,-0.137,4.5300000000000003e+49,565000.0,22.354,2012-04-13 20:54:10.759,True,1,61
1389,2.63,0.611,7.719999999999991e+50,898000.0,18.717,2012-07-16 18:01:43.263,True,1,61
1390,0.51,0.285,1.95e+49,1150000.0,18.928,2012-03-21 19:47:35.592,True,1,61
1391,4.757,-0.224,2.84e+51,440000.0,37.652,2012-02-21 18:11:50.659,True,321,381
1392,3.802,-0.564,4.8800000000000005e+50,1310000.0,72.99,2012-07-08 04:24:54.781,False,-1,-1
1393,5.311,0.11,1.3199999999999999e+51,954000.0,34.753,2011-09-29 00:07:24.906,False,-1,-1
1394,5.676,0.821,1.43e+50,437000.0,65.076,2011-11-28 01:29:43.908,False,-1,-1
1395,4.361,0.875,1.3199999999999999e+51,529000.0,15.914,2012-04-27 10:30:06.241,True,1,61
1396,3.581,0.452,3.08e+50,688000.0,31.427,2012-01-08 21:45:43.611,False,-1,-1
1397,4.436,0.687,9e+50,467000.0,86.573,2011-11-17 21:30:11.133,False,-1,-1
1398,5.378,0.618,1.9399999999999998e+51,730000.0,45.777,2012-08-18 04:01:06.390,True,633,693
1399,5.872,0.42,3.87e+50,554000.0,37.496,2012-07-01 09:31:57.487,False,-1,-1
1400,2.545,-0.667,1.05e+49,1690000.0,25.345,2012-02-14 18:39:47.363,True,1,61
1401,2.099,-0.004,2.63e+51,9550000.0,81.6,2012-07-14 17:48:31.353,False,-1,-1
1402,5.908,-0.486,8.36e+49,948000.0,21.338,2011-10-16 18:26:48.088,True,1,61
1403,4.416,-0.045,4.549999999999999e+47,173000.0,43.938,2012-01-15 05:44:07.102,False,-1,-1
1404,0.85,0.798,1.2199999999999999e+51,964000.0,14.063,2012-09-02 08:22:39.238,True,1,61
1405,5.597,0.152,4.8800000000000005e+50,1010000.0,7.746,2012-02-26 16:13:10.357,True,1,61
1406,4.08,0.152,1.9399999999999998e+51,644000.0,40.483,2012-06-24 19:33:44.505,False,-1,-1
1407,2.178,-1.01,7.150000000000001e+50,567000.0,32.602,2012-07-07 21:54:52.301,False,-1,-1
1408,4.002,-0.589,1.54e+51,554000.0,17.671,2011-09-30 12:44:06.058,True,1,61
1409,5.131,-0.678,6.63e+50,395000.0,64.589,2012-08-24 11:12:54.979,True,2008,2068
1410,0.459,0.561,2.6400000000000003e+50,269000.0,66.168,2011-10-06 05:06:49.442,False,-1,-1
1411,2.96,0.374,2.09e+51,987000.0,34.194,2012-08-14 05:59:55.580,False,-1,-1
1412,4.436,-0.05,2.27e+49,663000.0,28.686,2011-10-08 03:48:14.107,True,24,84
1413,5.03,-0.808,1.2200000000000002e+52,932000.0,12.229,2012-08-19 13:14:09.372,True,41,101
1414,2.042,0.962,2.1e+50,883000.0,40.51,2012-02-06 02:00:48.718,False,-1,-1
1415,3.883,0.03,1.43e+51,636000.0,29.582,2011-10-27 18:21:18.657,False,-1,-1
1416,6.222,-0.882,3.6e+49,628000.0,33.915,2012-05-04 02:46:49.611,True,756,816
1417,0.306,1.135,1.43e+51,682000.0,49.542,2012-08-05 12:16:12.239,False,-1,-1
1418,6.239,-0.168,1.43e+51,539000.0,50.366,2011-11-15 12:32:53.124,False,-1,-1
1419,2.05,-0.018,1.66e+51,312000.0,51.328,2011-10-10 17:45:27.402,False,-1,-1
1420,2.296,1.34,5.680000000000001e+50,255000.0,38.281,2012-08-04 13:13:08.131,False,-1,-1
1421,5.215,-0.017,2.63e+51,615000.0,32.185,2012-04-07 01:42:49.435,True,3,63
1422,1.543,1.203,8.339999999999991e+50,1230000.0,39.9,2012-08-13 18:31:51.134,True,1,61
1423,0.197,-0.857,2.86e+49,397000.0,66.396,2012-06-17 22:29:27.443,False,-1,-1
1424,4.018,-0.576,1.2199999999999999e+51,565000.0,18.133,2012-02-19 23:22:43.389,True,252,312
1425,1.056,-1.348,1.2199999999999999e+51,798000.0,40.334,2012-06-04 00:15:55.829,False,-1,-1
1426,3.378,1.013,2.86e+48,587000.0,48.914,2011-11-18 20:31:12.307,False,-1,-1
1427,0.404,0.321,9.77e+48,524000.0,66.422,2012-01-07 21:15:34.776,False,-1,-1
1428,5.646,-0.665,1.8099999999999998e+47,379000.0,53.831,2012-02-29 03:45:10.330,False,-1,-1
1429,1.857,-0.504,3.87e+50,1160000.0,19.916,2011-11-11 03:10:31.103,True,835,895
1430,4.683,0.511,1.43e+51,255000.0,59.223,2012-08-06 02:45:35.061,False,-1,-1
1431,2.338,-1.11,1.95e+49,12600000.0,52.175,2012-02-05 12:48:34.130,False,-1,-1
1432,6.201,-0.424,2.45e+50,533000.0,16.747,2012-01-02 23:14:56.479,True,1,61
1433,2.16,-0.232,2.45e+50,879000.0,26.418,2011-10-29 17:34:30.140,False,-1,-1
1434,0.427,1.113,1.3300000000000002e+49,339000.0,48.242,2011-11-04 18:41:54.303,True,1,61
1435,3.085,-0.944,1.1299999999999999e+51,570000.0,22.284,2011-12-14 17:50:35.415,True,1,61
1436,4.296,0.166,4.18e+50,808000.0,22.663,2012-07-19 06:45:54.475,True,444,504
1437,3.856,-0.298,2.27e+49,737000.0,8.832,2011-12-29 16:05:46.570,True,1,61
1438,2.064,-0.636,3.32e+50,472000.0,42.967,2012-05-27 01:45:24.966,False,-1,-1
1439,5.791,-0.938,2.84e+51,895000.0,32.768,2011-10-28 11:56:55.831,False,-1,-1
1440,5.751,-0.587,1.94e+50,706000.0,31.051,2012-02-24 07:08:08.979,False,-1,-1
1441,5.691,-0.943,1.2199999999999999e+51,12300000.0,47.54,2011-10-20 12:16:28.774,False,-1,-1
1442,4.312,0.761,4.5300000000000003e+49,441000.0,68.417,2011-09-19 17:27:58.464,False,-1,-1
1443,4.752,-0.101,4.89e+49,514000.0,31.718,2012-07-17 09:05:44.604,False,-1,-1
1444,0.895,-0.626,1.94e+50,172000.0,38.616,2012-09-02 20:36:16.972,False,-1,-1
